,timestamp,item,corp,loc,supply,price,year,month,day,weekday,quarter,weekofyear,dayofyear,days_in_month,is_mon_start,is_mon_end
26191,2019-10-28,CB,A,J,0.0,0.0,2019,10,28,0,4,44,301,31,False,False
26192,2019-10-29,CB,A,J,0.0,0.0,2019,10,29,1,4,44,302,31,False,False
26193,2019-10-30,CB,A,J,0.0,0.0,2019,10,30,2,4,44,303,31,False,False
26194,2019-10-31,CB,A,J,0.0,0.0,2019,10,31,3,4,44,304,31,False,True
26195,2019-11-01,CB,A,J,0.0,0.0,2019,11,1,4,4,44,305,30,True,False
26196,2019-11-02,CB,A,J,0.0,0.0,2019,11,2,5,4,44,306,30,False,False
26197,2019-11-03,CB,A,J,0.0,0.0,2019,11,3,6,4,44,307,30,False,False
26198,2019-11-04,CB,A,J,0.0,0.0,2019,11,4,0,4,45,308,30,False,False
26199,2019-11-05,CB,A,J,0.0,0.0,2019,11,5,1,4,45,309,30,False,False
26200,2019-11-06,CB,A,J,0.0,0.0,2019,11,6,2,4,45,310,30,False,False
26201,2019-11-07,CB,A,J,0.0,0.0,2019,11,7,3,4,45,311,30,False,False
26202,2019-11-08,CB,A,J,0.0,0.0,2019,11,8,4,4,45,312,30,False,False
26203,2019-11-09,CB,A,J,0.0,0.0,2019,11,9,5,4,45,313,30,False,False
26204,2019-11-10,CB,A,J,0.0,0.0,2019,11,10,6,4,45,314,30,False,False
26205,2019-11-11,CB,A,J,0.0,0.0,2019,11,11,0,4,46,315,30,False,False
26206,2019-11-12,CB,A,J,0.0,0.0,2019,11,12,1,4,46,316,30,False,False
26207,2019-11-13,CB,A,J,0.0,0.0,2019,11,13,2,4,46,317,30,False,False
26208,2019-11-14,CB,A,J,0.0,0.0,2019,11,14,3,4,46,318,30,False,False
26209,2019-11-15,CB,A,J,0.0,0.0,2019,11,15,4,4,46,319,30,False,False
26210,2019-11-16,CB,A,J,0.0,0.0,2019,11,16,5,4,46,320,30,False,False
26211,2019-11-17,CB,A,J,0.0,0.0,2019,11,17,6,4,46,321,30,False,False
26212,2019-11-18,CB,A,J,0.0,0.0,2019,11,18,0,4,47,322,30,False,False
26213,2019-11-19,CB,A,J,0.0,0.0,2019,11,19,1,4,47,323,30,False,False
26214,2019-11-20,CB,A,J,0.0,0.0,2019,11,20,2,4,47,324,30,False,False
26215,2019-11-21,CB,A,J,0.0,0.0,2019,11,21,3,4,47,325,30,False,False
26216,2019-11-22,CB,A,J,0.0,0.0,2019,11,22,4,4,47,326,30,False,False
26217,2019-11-23,CB,A,J,0.0,0.0,2019,11,23,5,4,47,327,30,False,False
26218,2019-11-24,CB,A,J,0.0,0.0,2019,11,24,6,4,47,328,30,False,False
26219,2019-11-25,CB,A,J,0.0,0.0,2019,11,25,0,4,48,329,30,False,False
26220,2019-11-26,CB,A,J,0.0,0.0,2019,11,26,1,4,48,330,30,False,False
26221,2019-11-27,CB,A,J,0.0,0.0,2019,11,27,2,4,48,331,30,False,False
26222,2019-11-28,CB,A,J,0.0,0.0,2019,11,28,3,4,48,332,30,False,False
26223,2019-11-29,CB,A,J,0.0,0.0,2019,11,29,4,4,48,333,30,False,False
26224,2019-11-30,CB,A,J,0.0,0.0,2019,11,30,5,4,48,334,30,False,True
26225,2019-12-01,CB,A,J,0.0,0.0,2019,12,1,6,4,48,335,31,True,False
26226,2019-12-02,CB,A,J,0.0,0.0,2019,12,2,0,4,49,336,31,False,False
26227,2019-12-03,CB,A,J,0.0,0.0,2019,12,3,1,4,49,337,31,False,False
26228,2019-12-04,CB,A,J,0.0,0.0,2019,12,4,2,4,49,338,31,False,False
26229,2019-12-05,CB,A,J,0.0,0.0,2019,12,5,3,4,49,339,31,False,False
26230,2019-12-06,CB,A,J,0.0,0.0,2019,12,6,4,4,49,340,31,False,False
26231,2019-12-07,CB,A,J,0.0,0.0,2019,12,7,5,4,49,341,31,False,False
26232,2019-12-08,CB,A,J,0.0,0.0,2019,12,8,6,4,49,342,31,False,False
26233,2019-12-09,CB,A,J,0.0,0.0,2019,12,9,0,4,50,343,31,False,False
26234,2019-12-10,CB,A,J,0.0,0.0,2019,12,10,1,4,50,344,31,False,False
26235,2019-12-11,CB,A,J,0.0,0.0,2019,12,11,2,4,50,345,31,False,False
26236,2019-12-12,CB,A,J,0.0,0.0,2019,12,12,3,4,50,346,31,False,False
26237,2019-12-13,CB,A,J,0.0,0.0,2019,12,13,4,4,50,347,31,False,False
26238,2019-12-14,CB,A,J,0.0,0.0,2019,12,14,5,4,50,348,31,False,False
26239,2019-12-15,CB,A,J,0.0,0.0,2019,12,15,6,4,50,349,31,False,False
26240,2019-12-16,CB,A,J,0.0,0.0,2019,12,16,0,4,51,350,31,False,False
26241,2019-12-17,CB,A,J,0.0,0.0,2019,12,17,1,4,51,351,31,False,False
26242,2019-12-18,CB,A,J,0.0,0.0,2019,12,18,2,4,51,352,31,False,False
26243,2019-12-19,CB,A,J,0.0,0.0,2019,12,19,3,4,51,353,31,False,False
26244,2019-12-20,CB,A,J,0.0,0.0,2019,12,20,4,4,51,354,31,False,False
26245,2019-12-21,CB,A,J,0.0,0.0,2019,12,21,5,4,51,355,31,False,False
26246,2019-12-22,CB,A,J,0.0,0.0,2019,12,22,6,4,51,356,31,False,False
26247,2019-12-23,CB,A,J,0.0,0.0,2019,12,23,0,4,52,357,31,False,False
26248,2019-12-24,CB,A,J,0.0,0.0,2019,12,24,1,4,52,358,31,False,False
26249,2019-12-25,CB,A,J,0.0,0.0,2019,12,25,2,4,52,359,31,False,False
26250,2019-12-26,CB,A,J,0.0,0.0,2019,12,26,3,4,52,360,31,False,False
26251,2019-12-27,CB,A,J,0.0,0.0,2019,12,27,4,4,52,361,31,False,False
26252,2019-12-28,CB,A,J,0.0,0.0,2019,12,28,5,4,52,362,31,False,False
26253,2019-12-29,CB,A,J,0.0,0.0,2019,12,29,6,4,52,363,31,False,False
26254,2019-12-30,CB,A,J,0.0,0.0,2019,12,30,0,4,1,364,31,False,False
26255,2019-12-31,CB,A,J,0.0,0.0,2019,12,31,1,4,1,365,31,False,True
26256,2020-01-01,CB,A,J,0.0,0.0,2020,1,1,2,1,1,1,31,True,False
26257,2020-01-02,CB,A,J,0.0,0.0,2020,1,2,3,1,1,2,31,False,False
26258,2020-01-03,CB,A,J,0.0,0.0,2020,1,3,4,1,1,3,31,False,False
26259,2020-01-04,CB,A,J,0.0,0.0,2020,1,4,5,1,1,4,31,False,False
26260,2020-01-05,CB,A,J,0.0,0.0,2020,1,5,6,1,1,5,31,False,False
26261,2020-01-06,CB,A,J,0.0,0.0,2020,1,6,0,1,2,6,31,False,False
26262,2020-01-07,CB,A,J,0.0,0.0,2020,1,7,1,1,2,7,31,False,False
26263,2020-01-08,CB,A,J,0.0,0.0,2020,1,8,2,1,2,8,31,False,False
26264,2020-01-09,CB,A,J,0.0,0.0,2020,1,9,3,1,2,9,31,False,False
26265,2020-01-10,CB,A,J,0.0,0.0,2020,1,10,4,1,2,10,31,False,False
26266,2020-01-11,CB,A,J,0.0,0.0,2020,1,11,5,1,2,11,31,False,False
26267,2020-01-12,CB,A,J,0.0,0.0,2020,1,12,6,1,2,12,31,False,False
26268,2020-01-13,CB,A,J,0.0,0.0,2020,1,13,0,1,3,13,31,False,False
26269,2020-01-14,CB,A,J,0.0,0.0,2020,1,14,1,1,3,14,31,False,False
26270,2020-01-15,CB,A,J,0.0,0.0,2020,1,15,2,1,3,15,31,False,False
26271,2020-01-16,CB,A,J,0.0,0.0,2020,1,16,3,1,3,16,31,False,False
26272,2020-01-17,CB,A,J,0.0,0.0,2020,1,17,4,1,3,17,31,False,False
26273,2020-01-18,CB,A,J,300.0,1600.0,2020,1,18,5,1,3,18,31,False,False
26274,2020-01-19,CB,A,J,0.0,0.0,2020,1,19,6,1,3,19,31,False,False
26275,2020-01-20,CB,A,J,200.0,1100.0,2020,1,20,0,1,4,20,31,False,False
26276,2020-01-21,CB,A,J,0.0,0.0,2020,1,21,1,1,4,21,31,False,False
26277,2020-01-22,CB,A,J,0.0,0.0,2020,1,22,2,1,4,22,31,False,False
26278,2020-01-23,CB,A,J,0.0,0.0,2020,1,23,3,1,4,23,31,False,False
26279,2020-01-24,CB,A,J,0.0,0.0,2020,1,24,4,1,4,24,31,False,False
26280,2020-01-25,CB,A,J,0.0,0.0,2020,1,25,5,1,4,25,31,False,False
26281,2020-01-26,CB,A,J,0.0,0.0,2020,1,26,6,1,4,26,31,False,False
26282,2020-01-27,CB,A,J,0.0,0.0,2020,1,27,0,1,5,27,31,False,False
26283,2020-01-28,CB,A,J,0.0,0.0,2020,1,28,1,1,5,28,31,False,False
26284,2020-01-29,CB,A,J,0.0,0.0,2020,1,29,2,1,5,29,31,False,False
26285,2020-01-30,CB,A,J,12000.0,688.0,2020,1,30,3,1,5,30,31,False,False
26286,2020-01-31,CB,A,J,0.0,0.0,2020,1,31,4,1,5,31,31,False,True
26287,2020-02-01,CB,A,J,10240.0,763.0,2020,2,1,5,1,5,32,29,True,False
26288,2020-02-02,CB,A,J,0.0,0.0,2020,2,2,6,1,5,33,29,False,False
26289,2020-02-03,CB,A,J,0.0,0.0,2020,2,3,0,1,6,34,29,False,False
26290,2020-02-04,CB,A,J,0.0,0.0,2020,2,4,1,1,6,35,29,False,False
26291,2020-02-05,CB,A,J,10240.0,725.0,2020,2,5,2,1,6,36,29,False,False
26292,2020-02-06,CB,A,J,0.0,0.0,2020,2,6,3,1,6,37,29,False,False
26293,2020-02-07,CB,A,J,10240.0,538.0,2020,2,7,4,1,6,38,29,False,False
26294,2020-02-08,CB,A,J,10240.0,538.0,2020,2,8,5,1,6,39,29,False,False
26295,2020-02-09,CB,A,J,0.0,0.0,2020,2,9,6,1,6,40,29,False,False
26296,2020-02-10,CB,A,J,0.0,0.0,2020,2,10,0,1,7,41,29,False,False
26297,2020-02-11,CB,A,J,5440.0,913.0,2020,2,11,1,1,7,42,29,False,False
26298,2020-02-12,CB,A,J,5440.0,946.0,2020,2,12,2,1,7,43,29,False,False
26299,2020-02-13,CB,A,J,5440.0,1121.0,2020,2,13,3,1,7,44,29,False,False
26300,2020-02-14,CB,A,J,17200.0,750.0,2020,2,14,4,1,7,45,29,False,False
26301,2020-02-15,CB,A,J,5640.0,865.0,2020,2,15,5,1,7,46,29,False,False
26302,2020-02-16,CB,A,J,0.0,0.0,2020,2,16,6,1,7,47,29,False,False
26303,2020-02-17,CB,A,J,6960.0,913.0,2020,2,17,0,1,8,48,29,False,False
26304,2020-02-18,CB,A,J,10240.0,712.0,2020,2,18,1,1,8,49,29,False,False
26305,2020-02-19,CB,A,J,6640.0,553.0,2020,2,19,2,1,8,50,29,False,False
26306,2020-02-20,CB,A,J,19600.0,595.0,2020,2,20,3,1,8,51,29,False,False
26307,2020-02-21,CB,A,J,17120.0,600.0,2020,2,21,4,1,8,52,29,False,False
26308,2020-02-22,CB,A,J,4160.0,665.0,2020,2,22,5,1,8,53,29,False,False
26309,2020-02-23,CB,A,J,0.0,0.0,2020,2,23,6,1,8,54,29,False,False
26310,2020-02-24,CB,A,J,0.0,0.0,2020,2,24,0,1,9,55,29,False,False
26311,2020-02-25,CB,A,J,0.0,0.0,2020,2,25,1,1,9,56,29,False,False
26312,2020-02-26,CB,A,J,0.0,0.0,2020,2,26,2,1,9,57,29,False,False
26313,2020-02-27,CB,A,J,4000.0,750.0,2020,2,27,3,1,9,58,29,False,False
26314,2020-02-28,CB,A,J,4800.0,852.0,2020,2,28,4,1,9,59,29,False,False
26315,2020-02-29,CB,A,J,0.0,0.0,2020,2,29,5,1,9,60,29,False,True
26316,2020-03-01,CB,A,J,0.0,0.0,2020,3,1,6,1,9,61,31,True,False
26317,2020-03-02,CB,A,J,4160.0,929.0,2020,3,2,0,1,10,62,31,False,False
26318,2020-03-03,CB,A,J,5600.0,966.0,2020,3,3,1,1,10,63,31,False,False
26319,2020-03-04,CB,A,J,5040.0,746.0,2020,3,4,2,1,10,64,31,False,False
26320,2020-03-05,CB,A,J,11200.0,742.0,2020,3,5,3,1,10,65,31,False,False
26321,2020-03-06,CB,A,J,0.0,0.0,2020,3,6,4,1,10,66,31,False,False
26322,2020-03-07,CB,A,J,0.0,0.0,2020,3,7,5,1,10,67,31,False,False
26323,2020-03-08,CB,A,J,0.0,0.0,2020,3,8,6,1,10,68,31,False,False
26324,2020-03-09,CB,A,J,0.0,0.0,2020,3,9,0,1,11,69,31,False,False
26325,2020-03-10,CB,A,J,0.0,0.0,2020,3,10,1,1,11,70,31,False,False
26326,2020-03-11,CB,A,J,5440.0,846.0,2020,3,11,2,1,11,71,31,False,False
26327,2020-03-12,CB,A,J,0.0,0.0,2020,3,12,3,1,11,72,31,False,False
26328,2020-03-13,CB,A,J,0.0,0.0,2020,3,13,4,1,11,73,31,False,False
26329,2020-03-14,CB,A,J,4960.0,974.0,2020,3,14,5,1,11,74,31,False,False
26330,2020-03-15,CB,A,J,0.0,0.0,2020,3,15,6,1,11,75,31,False,False
26331,2020-03-16,CB,A,J,5080.0,983.0,2020,3,16,0,1,12,76,31,False,False
26332,2020-03-17,CB,A,J,5120.0,937.0,2020,3,17,1,1,12,77,31,False,False
26333,2020-03-18,CB,A,J,4880.0,1025.0,2020,3,18,2,1,12,78,31,False,False
26334,2020-03-19,CB,A,J,0.0,0.0,2020,3,19,3,1,12,79,31,False,False
26335,2020-03-20,CB,A,J,0.0,0.0,2020,3,20,4,1,12,80,31,False,False
26336,2020-03-21,CB,A,J,0.0,0.0,2020,3,21,5,1,12,81,31,False,False
26337,2020-03-22,CB,A,J,0.0,0.0,2020,3,22,6,1,12,82,31,False,False
26338,2020-03-23,CB,A,J,0.0,0.0,2020,3,23,0,1,13,83,31,False,False
26339,2020-03-24,CB,A,J,0.0,0.0,2020,3,24,1,1,13,84,31,False,False
26340,2020-03-25,CB,A,J,0.0,0.0,2020,3,25,2,1,13,85,31,False,False
26341,2020-03-26,CB,A,J,0.0,0.0,2020,3,26,3,1,13,86,31,False,False
26342,2020-03-27,CB,A,J,0.0,0.0,2020,3,27,4,1,13,87,31,False,False
26343,2020-03-28,CB,A,J,0.0,0.0,2020,3,28,5,1,13,88,31,False,False
26344,2020-03-29,CB,A,J,0.0,0.0,2020,3,29,6,1,13,89,31,False,False
26345,2020-03-30,CB,A,J,0.0,0.0,2020,3,30,0,1,14,90,31,False,False
26346,2020-03-31,CB,A,J,0.0,0.0,2020,3,31,1,1,14,91,31,False,True
26347,2020-04-01,CB,A,J,0.0,0.0,2020,4,1,2,2,14,92,30,True,False
26348,2020-04-02,CB,A,J,0.0,0.0,2020,4,2,3,2,14,93,30,False,False
26349,2020-04-03,CB,A,J,0.0,0.0,2020,4,3,4,2,14,94,30,False,False
26350,2020-04-04,CB,A,J,0.0,0.0,2020,4,4,5,2,14,95,30,False,False
26351,2020-04-05,CB,A,J,0.0,0.0,2020,4,5,6,2,14,96,30,False,False
26352,2020-04-06,CB,A,J,0.0,0.0,2020,4,6,0,2,15,97,30,False,False
26353,2020-04-07,CB,A,J,0.0,0.0,2020,4,7,1,2,15,98,30,False,False
26354,2020-04-08,CB,A,J,0.0,0.0,2020,4,8,2,2,15,99,30,False,False
26355,2020-04-09,CB,A,J,0.0,0.0,2020,4,9,3,2,15,100,30,False,False
26356,2020-04-10,CB,A,J,0.0,0.0,2020,4,10,4,2,15,101,30,False,False
26357,2020-04-11,CB,A,J,0.0,0.0,2020,4,11,5,2,15,102,30,False,False
26358,2020-04-12,CB,A,J,0.0,0.0,2020,4,12,6,2,15,103,30,False,False
26359,2020-04-13,CB,A,J,0.0,0.0,2020,4,13,0,2,16,104,30,False,False
26360,2020-04-14,CB,A,J,0.0,0.0,2020,4,14,1,2,16,105,30,False,False
26361,2020-04-15,CB,A,J,0.0,0.0,2020,4,15,2,2,16,106,30,False,False
26362,2020-04-16,CB,A,J,0.0,0.0,2020,4,16,3,2,16,107,30,False,False
26363,2020-04-17,CB,A,J,0.0,0.0,2020,4,17,4,2,16,108,30,False,False
26364,2020-04-18,CB,A,J,0.0,0.0,2020,4,18,5,2,16,109,30,False,False
26365,2020-04-19,CB,A,J,0.0,0.0,2020,4,19,6,2,16,110,30,False,False
26366,2020-04-20,CB,A,J,0.0,0.0,2020,4,20,0,2,17,111,30,False,False
26367,2020-04-21,CB,A,J,0.0,0.0,2020,4,21,1,2,17,112,30,False,False
26368,2020-04-22,CB,A,J,0.0,0.0,2020,4,22,2,2,17,113,30,False,False
26369,2020-04-23,CB,A,J,13448.0,1279.0,2020,4,23,3,2,17,114,30,False,False
26370,2020-04-24,CB,A,J,0.0,0.0,2020,4,24,4,2,17,115,30,False,False
26371,2020-04-25,CB,A,J,0.0,0.0,2020,4,25,5,2,17,116,30,False,False
26372,2020-04-26,CB,A,J,0.0,0.0,2020,4,26,6,2,17,117,30,False,False
26373,2020-04-27,CB,A,J,0.0,0.0,2020,4,27,0,2,18,118,30,False,False
26374,2020-04-28,CB,A,J,0.0,0.0,2020,4,28,1,2,18,119,30,False,False
26375,2020-04-29,CB,A,J,0.0,0.0,2020,4,29,2,2,18,120,30,False,False
26376,2020-04-30,CB,A,J,0.0,0.0,2020,4,30,3,2,18,121,30,False,True
26377,2020-05-01,CB,A,J,0.0,0.0,2020,5,1,4,2,18,122,31,True,False
26378,2020-05-02,CB,A,J,0.0,0.0,2020,5,2,5,2,18,123,31,False,False
26379,2020-05-03,CB,A,J,0.0,0.0,2020,5,3,6,2,18,124,31,False,False
26380,2020-05-04,CB,A,J,0.0,0.0,2020,5,4,0,2,19,125,31,False,False
26381,2020-05-05,CB,A,J,0.0,0.0,2020,5,5,1,2,19,126,31,False,False
26382,2020-05-06,CB,A,J,0.0,0.0,2020,5,6,2,2,19,127,31,False,False
26383,2020-05-07,CB,A,J,0.0,0.0,2020,5,7,3,2,19,128,31,False,False
26384,2020-05-08,CB,A,J,0.0,0.0,2020,5,8,4,2,19,129,31,False,False
26385,2020-05-09,CB,A,J,0.0,0.0,2020,5,9,5,2,19,130,31,False,False
26386,2020-05-10,CB,A,J,0.0,0.0,2020,5,10,6,2,19,131,31,False,False
26387,2020-05-11,CB,A,J,0.0,0.0,2020,5,11,0,2,20,132,31,False,False
26388,2020-05-12,CB,A,J,0.0,0.0,2020,5,12,1,2,20,133,31,False,False
26389,2020-05-13,CB,A,J,0.0,0.0,2020,5,13,2,2,20,134,31,False,False
26390,2020-05-14,CB,A,J,0.0,0.0,2020,5,14,3,2,20,135,31,False,False
26391,2020-05-15,CB,A,J,0.0,0.0,2020,5,15,4,2,20,136,31,False,False
26392,2020-05-16,CB,A,J,0.0,0.0,2020,5,16,5,2,20,137,31,False,False
26393,2020-05-17,CB,A,J,0.0,0.0,2020,5,17,6,2,20,138,31,False,False
26394,2020-05-18,CB,A,J,0.0,0.0,2020,5,18,0,2,21,139,31,False,False
26395,2020-05-19,CB,A,J,0.0,0.0,2020,5,19,1,2,21,140,31,False,False
26396,2020-05-20,CB,A,J,0.0,0.0,2020,5,20,2,2,21,141,31,False,False
26397,2020-05-21,CB,A,J,0.0,0.0,2020,5,21,3,2,21,142,31,False,False
26398,2020-05-22,CB,A,J,0.0,0.0,2020,5,22,4,2,21,143,31,False,False
26399,2020-05-23,CB,A,J,0.0,0.0,2020,5,23,5,2,21,144,31,False,False
26400,2020-05-24,CB,A,J,0.0,0.0,2020,5,24,6,2,21,145,31,False,False
26401,2020-05-25,CB,A,J,0.0,0.0,2020,5,25,0,2,22,146,31,False,False
26402,2020-05-26,CB,A,J,0.0,0.0,2020,5,26,1,2,22,147,31,False,False
26403,2020-05-27,CB,A,J,0.0,0.0,2020,5,27,2,2,22,148,31,False,False
26404,2020-05-28,CB,A,J,0.0,0.0,2020,5,28,3,2,22,149,31,False,False
26405,2020-05-29,CB,A,J,0.0,0.0,2020,5,29,4,2,22,150,31,False,False
26406,2020-05-30,CB,A,J,0.0,0.0,2020,5,30,5,2,22,151,31,False,False
26407,2020-05-31,CB,A,J,0.0,0.0,2020,5,31,6,2,22,152,31,False,True
26408,2020-06-01,CB,A,J,0.0,0.0,2020,6,1,0,2,23,153,30,True,False
26409,2020-06-02,CB,A,J,0.0,0.0,2020,6,2,1,2,23,154,30,False,False
26410,2020-06-03,CB,A,J,0.0,0.0,2020,6,3,2,2,23,155,30,False,False
26411,2020-06-04,CB,A,J,0.0,0.0,2020,6,4,3,2,23,156,30,False,False
26412,2020-06-05,CB,A,J,0.0,0.0,2020,6,5,4,2,23,157,30,False,False
26413,2020-06-06,CB,A,J,0.0,0.0,2020,6,6,5,2,23,158,30,False,False
26414,2020-06-07,CB,A,J,0.0,0.0,2020,6,7,6,2,23,159,30,False,False
26415,2020-06-08,CB,A,J,0.0,0.0,2020,6,8,0,2,24,160,30,False,False
26416,2020-06-09,CB,A,J,0.0,0.0,2020,6,9,1,2,24,161,30,False,False
26417,2020-06-10,CB,A,J,0.0,0.0,2020,6,10,2,2,24,162,30,False,False
26418,2020-06-11,CB,A,J,432.0,625.0,2020,6,11,3,2,24,163,30,False,False
26419,2020-06-12,CB,A,J,0.0,0.0,2020,6,12,4,2,24,164,30,False,False
26420,2020-06-13,CB,A,J,0.0,0.0,2020,6,13,5,2,24,165,30,False,False
26421,2020-06-14,CB,A,J,0.0,0.0,2020,6,14,6,2,24,166,30,False,False
26422,2020-06-15,CB,A,J,0.0,0.0,2020,6,15,0,2,25,167,30,False,False
26423,2020-06-16,CB,A,J,0.0,0.0,2020,6,16,1,2,25,168,30,False,False
26424,2020-06-17,CB,A,J,0.0,0.0,2020,6,17,2,2,25,169,30,False,False
26425,2020-06-18,CB,A,J,0.0,0.0,2020,6,18,3,2,25,170,30,False,False
26426,2020-06-19,CB,A,J,0.0,0.0,2020,6,19,4,2,25,171,30,False,False
26427,2020-06-20,CB,A,J,0.0,0.0,2020,6,20,5,2,25,172,30,False,False
26428,2020-06-21,CB,A,J,0.0,0.0,2020,6,21,6,2,25,173,30,False,False
26429,2020-06-22,CB,A,J,0.0,0.0,2020,6,22,0,2,26,174,30,False,False
26430,2020-06-23,CB,A,J,0.0,0.0,2020,6,23,1,2,26,175,30,False,False
26431,2020-06-24,CB,A,J,0.0,0.0,2020,6,24,2,2,26,176,30,False,False
26432,2020-06-25,CB,A,J,0.0,0.0,2020,6,25,3,2,26,177,30,False,False
26433,2020-06-26,CB,A,J,0.0,0.0,2020,6,26,4,2,26,178,30,False,False
26434,2020-06-27,CB,A,J,0.0,0.0,2020,6,27,5,2,26,179,30,False,False
26435,2020-06-28,CB,A,J,0.0,0.0,2020,6,28,6,2,26,180,30,False,False
26436,2020-06-29,CB,A,J,0.0,0.0,2020,6,29,0,2,27,181,30,False,False
26437,2020-06-30,CB,A,J,0.0,0.0,2020,6,30,1,2,27,182,30,False,True
26438,2020-07-01,CB,A,J,0.0,0.0,2020,7,1,2,3,27,183,31,True,False
26439,2020-07-02,CB,A,J,0.0,0.0,2020,7,2,3,3,27,184,31,False,False
26440,2020-07-03,CB,A,J,0.0,0.0,2020,7,3,4,3,27,185,31,False,False
26441,2020-07-04,CB,A,J,0.0,0.0,2020,7,4,5,3,27,186,31,False,False
26442,2020-07-05,CB,A,J,0.0,0.0,2020,7,5,6,3,27,187,31,False,False
26443,2020-07-06,CB,A,J,0.0,0.0,2020,7,6,0,3,28,188,31,False,False
26444,2020-07-07,CB,A,J,0.0,0.0,2020,7,7,1,3,28,189,31,False,False
26445,2020-07-08,CB,A,J,0.0,0.0,2020,7,8,2,3,28,190,31,False,False
26446,2020-07-09,CB,A,J,0.0,0.0,2020,7,9,3,3,28,191,31,False,False
26447,2020-07-10,CB,A,J,0.0,0.0,2020,7,10,4,3,28,192,31,False,False
26448,2020-07-11,CB,A,J,0.0,0.0,2020,7,11,5,3,28,193,31,False,False
26449,2020-07-12,CB,A,J,0.0,0.0,2020,7,12,6,3,28,194,31,False,False
26450,2020-07-13,CB,A,J,0.0,0.0,2020,7,13,0,3,29,195,31,False,False
26451,2020-07-14,CB,A,J,0.0,0.0,2020,7,14,1,3,29,196,31,False,False
26452,2020-07-15,CB,A,J,0.0,0.0,2020,7,15,2,3,29,197,31,False,False
26453,2020-07-16,CB,A,J,0.0,0.0,2020,7,16,3,3,29,198,31,False,False
26454,2020-07-17,CB,A,J,0.0,0.0,2020,7,17,4,3,29,199,31,False,False
26455,2020-07-18,CB,A,J,0.0,0.0,2020,7,18,5,3,29,200,31,False,False
26456,2020-07-19,CB,A,J,0.0,0.0,2020,7,19,6,3,29,201,31,False,False
26457,2020-07-20,CB,A,J,0.0,0.0,2020,7,20,0,3,30,202,31,False,False
26458,2020-07-21,CB,A,J,0.0,0.0,2020,7,21,1,3,30,203,31,False,False
26459,2020-07-22,CB,A,J,0.0,0.0,2020,7,22,2,3,30,204,31,False,False
26460,2020-07-23,CB,A,J,0.0,0.0,2020,7,23,3,3,30,205,31,False,False
26461,2020-07-24,CB,A,J,0.0,0.0,2020,7,24,4,3,30,206,31,False,False
26462,2020-07-25,CB,A,J,0.0,0.0,2020,7,25,5,3,30,207,31,False,False
26463,2020-07-26,CB,A,J,0.0,0.0,2020,7,26,6,3,30,208,31,False,False
26464,2020-07-27,CB,A,J,0.0,0.0,2020,7,27,0,3,31,209,31,False,False
26465,2020-07-28,CB,A,J,0.0,0.0,2020,7,28,1,3,31,210,31,False,False
26466,2020-07-29,CB,A,J,0.0,0.0,2020,7,29,2,3,31,211,31,False,False
26467,2020-07-30,CB,A,J,0.0,0.0,2020,7,30,3,3,31,212,31,False,False
26468,2020-07-31,CB,A,J,0.0,0.0,2020,7,31,4,3,31,213,31,False,True
26469,2020-08-01,CB,A,J,0.0,0.0,2020,8,1,5,3,31,214,31,True,False
26470,2020-08-02,CB,A,J,0.0,0.0,2020,8,2,6,3,31,215,31,False,False
26471,2020-08-03,CB,A,J,0.0,0.0,2020,8,3,0,3,32,216,31,False,False
26472,2020-08-04,CB,A,J,0.0,0.0,2020,8,4,1,3,32,217,31,False,False
26473,2020-08-05,CB,A,J,0.0,0.0,2020,8,5,2,3,32,218,31,False,False
26474,2020-08-06,CB,A,J,0.0,0.0,2020,8,6,3,3,32,219,31,False,False
26475,2020-08-07,CB,A,J,0.0,0.0,2020,8,7,4,3,32,220,31,False,False
26476,2020-08-08,CB,A,J,0.0,0.0,2020,8,8,5,3,32,221,31,False,False
26477,2020-08-09,CB,A,J,0.0,0.0,2020,8,9,6,3,32,222,31,False,False
26478,2020-08-10,CB,A,J,0.0,0.0,2020,8,10,0,3,33,223,31,False,False
26479,2020-08-11,CB,A,J,0.0,0.0,2020,8,11,1,3,33,224,31,False,False
26480,2020-08-12,CB,A,J,0.0,0.0,2020,8,12,2,3,33,225,31,False,False
26481,2020-08-13,CB,A,J,0.0,0.0,2020,8,13,3,3,33,226,31,False,False
26482,2020-08-14,CB,A,J,0.0,0.0,2020,8,14,4,3,33,227,31,False,False
26483,2020-08-15,CB,A,J,0.0,0.0,2020,8,15,5,3,33,228,31,False,False
26484,2020-08-16,CB,A,J,0.0,0.0,2020,8,16,6,3,33,229,31,False,False
26485,2020-08-17,CB,A,J,0.0,0.0,2020,8,17,0,3,34,230,31,False,False
26486,2020-08-18,CB,A,J,0.0,0.0,2020,8,18,1,3,34,231,31,False,False
26487,2020-08-19,CB,A,J,0.0,0.0,2020,8,19,2,3,34,232,31,False,False
26488,2020-08-20,CB,A,J,0.0,0.0,2020,8,20,3,3,34,233,31,False,False
26489,2020-08-21,CB,A,J,0.0,0.0,2020,8,21,4,3,34,234,31,False,False
26490,2020-08-22,CB,A,J,0.0,0.0,2020,8,22,5,3,34,235,31,False,False
26491,2020-08-23,CB,A,J,0.0,0.0,2020,8,23,6,3,34,236,31,False,False
26492,2020-08-24,CB,A,J,0.0,0.0,2020,8,24,0,3,35,237,31,False,False
